Date,Time,Time of Day,Second,Kelvins
2020-06-12,10:30,Late Morning,31,4683
2020-06-12,10:30,Late Morning,35,4684
2020-06-12,10:30,Late Morning,38,4685
2020-06-12,10:30,Late Morning,42,4686
2020-06-12,10:30,Late Morning,46,4687
2020-06-12,10:30,Late Morning,49,4688
2020-06-12,10:30,Late Morning,53,4689
2020-06-12,10:30,Late Morning,56,4690
2020-06-12,10:31,Late Morning,0,4691
2020-06-12,10:31,Late Morning,4,4692
2020-06-12,10:31,Late Morning,7,4693
2020-06-12,10:31,Late Morning,11,4694
2020-06-12,10:31,Late Morning,14,4695
2020-06-12,10:31,Late Morning,18,4696
2020-06-12,10:31,Late Morning,22,4697
2020-06-12,10:31,Late Morning,25,4698
2020-06-12,10:31,Late Morning,29,4699
2020-06-12,10:31,Late Morning,32,4700
2020-06-12,10:31,Late Morning,36,4701
2020-06-12,10:31,Late Morning,40,4702
2020-06-12,10:31,Late Morning,43,4703
2020-06-12,10:31,Late Morning,47,4704
2020-06-12,10:31,Late Morning,50,4705
2020-06-12,10:31,Late Morning,54,4706
2020-06-12,10:31,Late Morning,58,4707
2020-06-12,10:32,Late Morning,1,4708
2020-06-12,10:32,Late Morning,5,4709
2020-06-12,10:32,Late Morning,8,4710
2020-06-12,10:32,Late Morning,12,4711
2020-06-12,10:32,Late Morning,16,4712
2020-06-12,10:32,Late Morning,19,4713
2020-06-12,10:32,Late Morning,23,4714
2020-06-12,10:32,Late Morning,26,4715
2020-06-12,10:32,Late Morning,30,4716
2020-06-12,10:32,Late Morning,34,4717
2020-06-12,10:32,Late Morning,37,4718
2020-06-12,10:32,Late Morning,41,4719
2020-06-12,10:32,Late Morning,44,4720
2020-06-12,10:32,Late Morning,48,4721
2020-06-12,10:32,Late Morning,52,4722
2020-06-12,10:32,Late Morning,55,4723
2020-06-12,10:32,Late Morning,59,4724
2020-06-12,10:33,Late Morning,2,4725
2020-06-12,10:33,Late Morning,6,4726
2020-06-12,10:33,Late Morning,10,4727
2020-06-12,10:33,Late Morning,13,4728
2020-06-12,10:33,Late Morning,17,4729
2020-06-12,10:33,Late Morning,20,4730
2020-06-12,10:33,Late Morning,24,4731
2020-06-12,10:33,Late Morning,28,4732
2020-06-12,10:33,Late Morning,31,4733
2020-06-12,10:33,Late Morning,35,4734
2020-06-12,10:33,Late Morning,38,4735
2020-06-12,10:33,Late Morning,42,4736
2020-06-12,10:33,Late Morning,46,4737
2020-06-12,10:33,Late Morning,49,4738
2020-06-12,10:33,Late Morning,53,4739
2020-06-12,10:33,Late Morning,56,4740
2020-06-12,10:34,Late Morning,0,4741
2020-06-12,10:34,Late Morning,4,4742
2020-06-12,10:34,Late Morning,7,4743
2020-06-12,10:34,Late Morning,11,4744
2020-06-12,10:34,Late Morning,14,4745
2020-06-12,10:34,Late Morning,18,4746
2020-06-12,10:34,Late Morning,22,4747
2020-06-12,10:34,Late Morning,25,4748
2020-06-12,10:34,Late Morning,29,4749
2020-06-12,10:34,Late Morning,32,4750
2020-06-12,10:34,Late Morning,36,4751
2020-06-12,10:34,Late Morning,40,4752
2020-06-12,10:34,Late Morning,43,4753
2020-06-12,10:34,Late Morning,47,4754
2020-06-12,10:34,Late Morning,50,4755
2020-06-12,10:34,Late Morning,54,4756
2020-06-12,10:34,Late Morning,58,4757
2020-06-12,10:35,Late Morning,1,4758
2020-06-12,10:35,Late Morning,5,4759
2020-06-12,10:35,Late Morning,8,4760
2020-06-12,10:35,Late Morning,12,4761
2020-06-12,10:35,Late Morning,16,4762
2020-06-12,10:35,Late Morning,19,4763
2020-06-12,10:35,Late Morning,23,4764
2020-06-12,10:35,Late Morning,26,4765
2020-06-12,10:35,Late Morning,30,4766
2020-06-12,10:35,Late Morning,34,4767
2020-06-12,10:35,Late Morning,37,4768
2020-06-12,10:35,Late Morning,41,4769
2020-06-12,10:35,Late Morning,44,4770
2020-06-12,10:35,Late Morning,48,4771
2020-06-12,10:35,Late Morning,52,4772
2020-06-12,10:35,Late Morning,55,4773
2020-06-12,10:35,Late Morning,59,4774
2020-06-12,10:36,Late Morning,2,4775
2020-06-12,10:36,Late Morning,6,4776
2020-06-12,10:36,Late Morning,10,4777
2020-06-12,10:36,Late Morning,13,4778
2020-06-12,10:36,Late Morning,17,4779
2020-06-12,10:36,Late Morning,20,4780
2020-06-12,10:36,Late Morning,24,4781
2020-06-12,10:36,Late Morning,28,4782
2020-06-12,10:36,Late Morning,31,4783
2020-06-12,10:36,Late Morning,35,4784
2020-06-12,10:36,Late Morning,38,4785
2020-06-12,10:36,Late Morning,42,4786
2020-06-12,10:36,Late Morning,46,4787
2020-06-12,10:36,Late Morning,49,4788
2020-06-12,10:36,Late Morning,53,4789
2020-06-12,10:36,Late Morning,56,4790
2020-06-12,10:37,Late Morning,0,4791
2020-06-12,10:37,Late Morning,4,4792
2020-06-12,10:37,Late Morning,7,4793
2020-06-12,10:37,Late Morning,11,4794
2020-06-12,10:37,Late Morning,14,4795
2020-06-12,10:37,Late Morning,18,4796
2020-06-12,10:37,Late Morning,22,4797
2020-06-12,10:37,Late Morning,25,4798
2020-06-12,10:37,Late Morning,29,4799
2020-06-12,10:37,Late Morning,32,4800
2020-06-12,10:37,Late Morning,36,4801
2020-06-12,10:37,Late Morning,40,4802
2020-06-12,10:37,Late Morning,43,4803
2020-06-12,10:37,Late Morning,47,4804
2020-06-12,10:37,Late Morning,50,4805
2020-06-12,10:37,Late Morning,54,4806
2020-06-12,10:37,Late Morning,58,4807
2020-06-12,10:38,Late Morning,1,4808
2020-06-12,10:38,Late Morning,5,4809
2020-06-12,10:38,Late Morning,8,4810
2020-06-12,10:38,Late Morning,12,4811
2020-06-12,10:38,Late Morning,16,4812
2020-06-12,10:38,Late Morning,19,4813
2020-06-12,10:38,Late Morning,23,4814
2020-06-12,10:38,Late Morning,26,4815
2020-06-12,10:38,Late Morning,30,4816
2020-06-12,10:38,Late Morning,34,4817
2020-06-12,10:38,Late Morning,37,4818
2020-06-12,10:38,Late Morning,41,4819
2020-06-12,10:38,Late Morning,44,4820
2020-06-12,10:38,Late Morning,48,4821
2020-06-12,10:38,Late Morning,52,4822
2020-06-12,10:38,Late Morning,55,4823
2020-06-12,10:38,Late Morning,59,4824
2020-06-12,10:39,Late Morning,2,4825
2020-06-12,10:39,Late Morning,6,4826
2020-06-12,10:39,Late Morning,10,4827
2020-06-12,10:39,Late Morning,13,4828
2020-06-12,10:39,Late Morning,17,4829
2020-06-12,10:39,Late Morning,20,4830
2020-06-12,10:39,Late Morning,24,4831
2020-06-12,10:39,Late Morning,28,4832
2020-06-12,10:39,Late Morning,31,4833
2020-06-12,10:39,Late Morning,35,4834
2020-06-12,10:39,Late Morning,38,4835
2020-06-12,10:39,Late Morning,42,4836
2020-06-12,10:39,Late Morning,46,4837
2020-06-12,10:39,Late Morning,49,4838
2020-06-12,10:39,Late Morning,53,4839
2020-06-12,10:39,Late Morning,56,4840
2020-06-12,10:40,Late Morning,0,4841
2020-06-12,10:40,Late Morning,4,4842
2020-06-12,10:40,Late Morning,7,4843
2020-06-12,10:40,Late Morning,11,4844
2020-06-12,10:40,Late Morning,14,4845
2020-06-12,10:40,Late Morning,18,4846
2020-06-12,10:40,Late Morning,22,4847
2020-06-12,10:40,Late Morning,25,4848
2020-06-12,10:40,Late Morning,29,4849
2020-06-12,10:40,Late Morning,32,4850
2020-06-12,10:40,Late Morning,36,4851
2020-06-12,10:40,Late Morning,40,4852
2020-06-12,10:40,Late Morning,43,4853
2020-06-12,10:40,Late Morning,47,4854
2020-06-12,10:40,Late Morning,50,4855
2020-06-12,10:40,Late Morning,54,4856
2020-06-12,10:40,Late Morning,58,4857
2020-06-12,10:41,Late Morning,1,4858
2020-06-12,10:41,Late Morning,5,4859
2020-06-12,10:41,Late Morning,8,4860
2020-06-12,10:41,Late Morning,12,4861
2020-06-12,10:41,Late Morning,16,4862
2020-06-12,10:41,Late Morning,19,4863
2020-06-12,10:41,Late Morning,23,4864
2020-06-12,10:41,Late Morning,26,4865
2020-06-12,10:41,Late Morning,30,4866
2020-06-12,10:41,Late Morning,34,4867
2020-06-12,10:41,Late Morning,37,4868
2020-06-12,10:41,Late Morning,41,4869
2020-06-12,10:41,Late Morning,44,4870
2020-06-12,10:41,Late Morning,48,4871
2020-06-12,10:41,Late Morning,52,4872
2020-06-12,10:41,Late Morning,55,4873
2020-06-12,10:41,Late Morning,59,4874
2020-06-12,10:42,Late Morning,2,4875
2020-06-12,10:42,Late Morning,6,4876
2020-06-12,10:42,Late Morning,10,4877
2020-06-12,10:42,Late Morning,13,4878
2020-06-12,10:42,Late Morning,17,4879
2020-06-12,10:42,Late Morning,20,4880
2020-06-12,10:42,Late Morning,24,4881
2020-06-12,10:42,Late Morning,28,4882
2020-06-12,10:42,Late Morning,31,4883
2020-06-12,10:42,Late Morning,35,4884
2020-06-12,10:42,Late Morning,38,4885
2020-06-12,10:42,Late Morning,42,4886
2020-06-12,10:42,Late Morning,46,4887
2020-06-12,10:42,Late Morning,49,4888
2020-06-12,10:42,Late Morning,53,4889
2020-06-12,10:42,Late Morning,56,4890
2020-06-12,10:43,Late Morning,0,4891
2020-06-12,10:43,Late Morning,4,4892
2020-06-12,10:43,Late Morning,7,4893
2020-06-12,10:43,Late Morning,11,4894
2020-06-12,10:43,Late Morning,14,4895
2020-06-12,10:43,Late Morning,18,4896
2020-06-12,10:43,Late Morning,22,4897
2020-06-12,10:43,Late Morning,25,4898
2020-06-12,10:43,Late Morning,29,4899
2020-06-12,10:43,Late Morning,32,4900
2020-06-12,10:43,Late Morning,36,4901
2020-06-12,10:43,Late Morning,40,4902
2020-06-12,10:43,Late Morning,43,4903
2020-06-12,10:43,Late Morning,47,4904
2020-06-12,10:43,Late Morning,50,4905
2020-06-12,10:43,Late Morning,54,4906
2020-06-12,10:43,Late Morning,58,4907
2020-06-12,10:44,Late Morning,1,4908
2020-06-12,10:44,Late Morning,5,4909
2020-06-12,10:44,Late Morning,8,4910
2020-06-12,10:44,Late Morning,12,4911
2020-06-12,10:44,Late Morning,16,4912
2020-06-12,10:44,Late Morning,19,4913
2020-06-12,10:44,Late Morning,23,4914
2020-06-12,10:44,Late Morning,26,4915
2020-06-12,10:44,Late Morning,30,4916
2020-06-12,10:44,Late Morning,34,4917
2020-06-12,10:44,Late Morning,37,4918
2020-06-12,10:44,Late Morning,41,4919
2020-06-12,10:44,Late Morning,44,4920
2020-06-12,10:44,Late Morning,48,4921
2020-06-12,10:44,Late Morning,52,4922
2020-06-12,10:44,Late Morning,55,4923
2020-06-12,10:44,Late Morning,59,4924
2020-06-12,10:45,Late Morning,2,4925
2020-06-12,10:45,Late Morning,6,4926
2020-06-12,10:45,Late Morning,10,4927
2020-06-12,10:45,Late Morning,13,4928
2020-06-12,10:45,Late Morning,17,4929
2020-06-12,10:45,Late Morning,20,4930
2020-06-12,10:45,Late Morning,24,4931
2020-06-12,10:45,Late Morning,28,4932
2020-06-12,10:45,Late Morning,31,4933
2020-06-12,10:45,Late Morning,35,4934
2020-06-12,10:45,Late Morning,38,4935
2020-06-12,10:45,Late Morning,42,4936
2020-06-12,10:45,Late Morning,46,4937
2020-06-12,10:45,Late Morning,49,4938
2020-06-12,10:45,Late Morning,53,4939
2020-06-12,10:45,Late Morning,56,4940
2020-06-12,10:46,Late Morning,0,4941
2020-06-12,10:46,Late Morning,4,4942
2020-06-12,10:46,Late Morning,7,4943
2020-06-12,10:46,Late Morning,11,4944
2020-06-12,10:46,Late Morning,14,4945
2020-06-12,10:46,Late Morning,18,4946
2020-06-12,10:46,Late Morning,22,4947
2020-06-12,10:46,Late Morning,25,4948
2020-06-12,10:46,Late Morning,29,4949
2020-06-12,10:46,Late Morning,32,4950
2020-06-12,10:46,Late Morning,36,4951
2020-06-12,10:46,Late Morning,40,4952
2020-06-12,10:46,Late Morning,43,4953
2020-06-12,10:46,Late Morning,47,4954
2020-06-12,10:46,Late Morning,50,4955
2020-06-12,10:46,Late Morning,54,4956
2020-06-12,10:46,Late Morning,58,4957
2020-06-12,10:47,Late Morning,1,4958
2020-06-12,10:47,Late Morning,5,4959
2020-06-12,10:47,Late Morning,8,4960
2020-06-12,10:47,Late Morning,12,4961
2020-06-12,10:47,Late Morning,16,4962
2020-06-12,10:47,Late Morning,19,4963
2020-06-12,10:47,Late Morning,23,4964
2020-06-12,10:47,Late Morning,26,4965
2020-06-12,10:47,Late Morning,30,4966
2020-06-12,10:47,Late Morning,34,4967
2020-06-12,10:47,Late Morning,37,4968
2020-06-12,10:47,Late Morning,41,4969
2020-06-12,10:47,Late Morning,44,4970
2020-06-12,10:47,Late Morning,48,4971
2020-06-12,10:47,Late Morning,52,4972
2020-06-12,10:47,Late Morning,55,4973
2020-06-12,10:47,Late Morning,59,4974
2020-06-12,10:48,Late Morning,2,4975
2020-06-12,10:48,Late Morning,6,4976
2020-06-12,10:48,Late Morning,10,4977
2020-06-12,10:48,Late Morning,13,4978
2020-06-12,10:48,Late Morning,17,4979
2020-06-12,10:48,Late Morning,20,4980
2020-06-12,10:48,Late Morning,24,4981
2020-06-12,10:48,Late Morning,28,4982
2020-06-12,10:48,Late Morning,31,4983
2020-06-12,10:48,Late Morning,35,4984
2020-06-12,10:48,Late Morning,38,4985
2020-06-12,10:48,Late Morning,42,4986
2020-06-12,10:48,Late Morning,46,4987
2020-06-12,10:48,Late Morning,49,4988
2020-06-12,10:48,Late Morning,53,4989
2020-06-12,10:48,Late Morning,56,4990
2020-06-12,10:49,Late Morning,0,4991
2020-06-12,10:49,Late Morning,4,4992
2020-06-12,10:49,Late Morning,7,4993
2020-06-12,10:49,Late Morning,11,4994
2020-06-12,10:49,Late Morning,14,4995
2020-06-12,10:49,Late Morning,18,4996
2020-06-12,10:49,Late Morning,22,4997
2020-06-12,10:49,Late Morning,25,4998
2020-06-12,10:49,Late Morning,29,4999
2020-06-12,10:49,Late Morning,32,5000
2020-06-12,10:49,Late Morning,36,5001
2020-06-12,10:49,Late Morning,40,5002
2020-06-12,10:49,Late Morning,43,5003
2020-06-12,10:49,Late Morning,47,5004
2020-06-12,10:49,Late Morning,50,5005
2020-06-12,10:49,Late Morning,54,5006
2020-06-12,10:49,Late Morning,58,5007
2020-06-12,10:50,Late Morning,1,5008
2020-06-12,10:50,Late Morning,5,5009
2020-06-12,10:50,Late Morning,8,5010
2020-06-12,10:50,Late Morning,12,5011
2020-06-12,10:50,Late Morning,16,5012
2020-06-12,10:50,Late Morning,19,5013
2020-06-12,10:50,Late Morning,23,5014
2020-06-12,10:50,Late Morning,26,5015
2020-06-12,10:50,Late Morning,30,5016
2020-06-12,10:50,Late Morning,34,5017
2020-06-12,10:50,Late Morning,37,5018
2020-06-12,10:50,Late Morning,41,5019
2020-06-12,10:50,Late Morning,44,5020
2020-06-12,10:50,Late Morning,48,5021
2020-06-12,10:50,Late Morning,52,5022
2020-06-12,10:50,Late Morning,55,5023
2020-06-12,10:50,Late Morning,59,5024
2020-06-12,10:51,Late Morning,2,5025
2020-06-12,10:51,Late Morning,6,5026
2020-06-12,10:51,Late Morning,10,5027
2020-06-12,10:51,Late Morning,13,5028
2020-06-12,10:51,Late Morning,17,5029
2020-06-12,10:51,Late Morning,20,5030
2020-06-12,10:51,Late Morning,24,5031
2020-06-12,10:51,Late Morning,28,5032
2020-06-12,10:51,Late Morning,31,5033
2020-06-12,10:51,Late Morning,35,5034
2020-06-12,10:51,Late Morning,38,5035
2020-06-12,10:51,Late Morning,42,5036
2020-06-12,10:51,Late Morning,46,5037
2020-06-12,10:51,Late Morning,49,5038
2020-06-12,10:51,Late Morning,53,5039
2020-06-12,10:51,Late Morning,56,5040
2020-06-12,10:52,Late Morning,0,5041
2020-06-12,10:52,Late Morning,4,5042
2020-06-12,10:52,Late Morning,7,5043
2020-06-12,10:52,Late Morning,11,5044
2020-06-12,10:52,Late Morning,14,5045
2020-06-12,10:52,Late Morning,18,5046
2020-06-12,10:52,Late Morning,22,5047
2020-06-12,10:52,Late Morning,25,5048
2020-06-12,10:52,Late Morning,29,5049
2020-06-12,10:52,Late Morning,32,5050
2020-06-12,10:52,Late Morning,36,5051
2020-06-12,10:52,Late Morning,40,5052
2020-06-12,10:52,Late Morning,43,5053
2020-06-12,10:52,Late Morning,47,5054
2020-06-12,10:52,Late Morning,50,5055
2020-06-12,10:52,Late Morning,54,5056
2020-06-12,10:52,Late Morning,58,5057
2020-06-12,10:53,Late Morning,1,5058
2020-06-12,10:53,Late Morning,5,5059
2020-06-12,10:53,Late Morning,8,5060
2020-06-12,10:53,Late Morning,12,5061
2020-06-12,10:53,Late Morning,16,5062
2020-06-12,10:53,Late Morning,19,5063
2020-06-12,10:53,Late Morning,23,5064
2020-06-12,10:53,Late Morning,26,5065
2020-06-12,10:53,Late Morning,30,5066
2020-06-12,10:53,Late Morning,34,5067
2020-06-12,10:53,Late Morning,37,5068
2020-06-12,10:53,Late Morning,41,5069
2020-06-12,10:53,Late Morning,44,5070
2020-06-12,10:53,Late Morning,48,5071
2020-06-12,10:53,Late Morning,52,5072
2020-06-12,10:53,Late Morning,55,5073
2020-06-12,10:53,Late Morning,59,5074
2020-06-12,10:54,Late Morning,2,5075
2020-06-12,10:54,Late Morning,6,5076
2020-06-12,10:54,Late Morning,10,5077
2020-06-12,10:54,Late Morning,13,5078
2020-06-12,10:54,Late Morning,17,5079
2020-06-12,10:54,Late Morning,20,5080
2020-06-12,10:54,Late Morning,24,5081
2020-06-12,10:54,Late Morning,28,5082
2020-06-12,10:54,Late Morning,31,5083
2020-06-12,10:54,Late Morning,35,5084
2020-06-12,10:54,Late Morning,38,5085
2020-06-12,10:54,Late Morning,42,5086
2020-06-12,10:54,Late Morning,46,5087
2020-06-12,10:54,Late Morning,49,5088
2020-06-12,10:54,Late Morning,53,5089
2020-06-12,10:54,Late Morning,56,5090
2020-06-12,10:55,Late Morning,0,5091
2020-06-12,10:55,Late Morning,4,5092
2020-06-12,10:55,Late Morning,7,5093
2020-06-12,10:55,Late Morning,11,5094
2020-06-12,10:55,Late Morning,14,5095
2020-06-12,10:55,Late Morning,18,5096
2020-06-12,10:55,Late Morning,22,5097
2020-06-12,10:55,Late Morning,25,5098
2020-06-12,10:55,Late Morning,29,5099
2020-06-12,10:55,Late Morning,32,5100
2020-06-12,10:55,Late Morning,36,5101
2020-06-12,10:55,Late Morning,40,5102
2020-06-12,10:55,Late Morning,43,5103
2020-06-12,10:55,Late Morning,47,5104
2020-06-12,10:55,Late Morning,50,5105
2020-06-12,10:55,Late Morning,54,5106
2020-06-12,10:55,Late Morning,58,5107
2020-06-12,10:56,Late Morning,1,5108
2020-06-12,10:56,Late Morning,5,5109
2020-06-12,10:56,Late Morning,8,5110
2020-06-12,10:56,Late Morning,12,5111
2020-06-12,10:56,Late Morning,16,5112
2020-06-12,10:56,Late Morning,19,5113
2020-06-12,10:56,Late Morning,23,5114
2020-06-12,10:56,Late Morning,26,5115
2020-06-12,10:56,Late Morning,30,5116
2020-06-12,10:56,Late Morning,34,5117
2020-06-12,10:56,Late Morning,37,5118
2020-06-12,10:56,Late Morning,41,5119
2020-06-12,10:56,Late Morning,44,5120
2020-06-12,10:56,Late Morning,48,5121
2020-06-12,10:56,Late Morning,52,5122
2020-06-12,10:56,Late Morning,55,5123
2020-06-12,10:56,Late Morning,59,5124
2020-06-12,10:57,Late Morning,2,5125
2020-06-12,10:57,Late Morning,6,5126
2020-06-12,10:57,Late Morning,10,5127
2020-06-12,10:57,Late Morning,13,5128
2020-06-12,10:57,Late Morning,17,5129
2020-06-12,10:57,Late Morning,20,5130
2020-06-12,10:57,Late Morning,24,5131
2020-06-12,10:57,Late Morning,28,5132
2020-06-12,10:57,Late Morning,31,5133
2020-06-12,10:57,Late Morning,35,5134
2020-06-12,10:57,Late Morning,38,5135
2020-06-12,10:57,Late Morning,42,5136
2020-06-12,10:57,Late Morning,46,5137
2020-06-12,10:57,Late Morning,49,5138
2020-06-12,10:57,Late Morning,53,5139
2020-06-12,10:57,Late Morning,56,5140
2020-06-12,10:58,Late Morning,0,5141
2020-06-12,10:58,Late Morning,4,5142
2020-06-12,10:58,Late Morning,7,5143
2020-06-12,10:58,Late Morning,11,5144
2020-06-12,10:58,Late Morning,14,5145
2020-06-12,10:58,Late Morning,18,5146
2020-06-12,10:58,Late Morning,22,5147
2020-06-12,10:58,Late Morning,25,5148
2020-06-12,10:58,Late Morning,29,5149
2020-06-12,10:58,Late Morning,32,5150
2020-06-12,10:58,Late Morning,36,5151
2020-06-12,10:58,Late Morning,40,5152
2020-06-12,10:58,Late Morning,43,5153
2020-06-12,10:58,Late Morning,47,5154
2020-06-12,10:58,Late Morning,50,5155
2020-06-12,10:58,Late Morning,54,5156
2020-06-12,10:58,Late Morning,58,5157
2020-06-12,10:59,Late Morning,1,5158
2020-06-12,10:59,Late Morning,5,5159
2020-06-12,10:59,Late Morning,8,5160
2020-06-12,10:59,Late Morning,12,5161
2020-06-12,10:59,Late Morning,16,5162
2020-06-12,10:59,Late Morning,19,5163
2020-06-12,10:59,Late Morning,23,5164
2020-06-12,10:59,Late Morning,26,5165
2020-06-12,10:59,Late Morning,30,5166
2020-06-12,10:59,Late Morning,34,5167
2020-06-12,10:59,Late Morning,37,5168
2020-06-12,10:59,Late Morning,41,5169
2020-06-12,10:59,Late Morning,44,5170
2020-06-12,10:59,Late Morning,48,5171
2020-06-12,10:59,Late Morning,52,5172
2020-06-12,10:59,Late Morning,55,5173
2020-06-12,10:59,Late Morning,59,5174
2020-06-12,11:00,Late Morning,2,5175
2020-06-12,11:00,Late Morning,6,5176
2020-06-12,11:00,Late Morning,10,5177
2020-06-12,11:00,Late Morning,13,5178
2020-06-12,11:00,Late Morning,17,5179
2020-06-12,11:00,Late Morning,20,5180
2020-06-12,11:00,Late Morning,24,5181
2020-06-12,11:00,Late Morning,28,5182
2020-06-12,11:00,Late Morning,31,5183
2020-06-12,11:00,Late Morning,35,5184
2020-06-12,11:00,Late Morning,38,5185
2020-06-12,11:00,Late Morning,42,5186
2020-06-12,11:00,Late Morning,46,5187
2020-06-12,11:00,Late Morning,49,5188
2020-06-12,11:00,Late Morning,53,5189
2020-06-12,11:00,Late Morning,56,5190
2020-06-12,11:01,Late Morning,0,5191
2020-06-12,11:01,Late Morning,4,5192
2020-06-12,11:01,Late Morning,7,5193
2020-06-12,11:01,Late Morning,11,5194
